title,rank,date,artist,url,region,chart,trend,streams
All I Want for Christmas Is You,66,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,top200,MOVE_UP,2498
All I Want for Christmas Is You,1,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,SAME_POSITION,473942
All I Want for Christmas Is You,97,2017-12-03,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,United Kingdom,top200,MOVE_UP,69751
All I Want for Christmas Is You,5,2017-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,878025
All I Want for Christmas Is You,27,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_DOWN,92951
All I Want for Christmas Is You,3,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,MOVE_DOWN,17721
All I Want for Christmas Is You,81,2017-11-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_DOWN,14465
All I Want for Christmas Is You,12,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_DOWN,19482
All I Want for Christmas Is You,15,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_DOWN,93123
All I Want for Christmas Is You,192,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Colombia,top200,MOVE_DOWN,4361
All I Want for Christmas Is You,120,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,MOVE_DOWN,2981
All I Want for Christmas Is You,1,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,SAME_POSITION,11210
All I Want for Christmas Is You,3,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_DOWN,69732
All I Want for Christmas Is You,106,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,top200,MOVE_UP,1342
All I Want for Christmas Is You,53,2017-11-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_DOWN,1645
All I Want for Christmas Is You,25,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_DOWN,29380
All I Want for Christmas Is You,100,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,top200,MOVE_DOWN,43392
All I Want for Christmas Is You,14,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_DOWN,229370
All I Want for Christmas Is You,11,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_DOWN,2629693
All I Want for Christmas Is You,5,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_DOWN,7548
All I Want for Christmas Is You,8,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_DOWN,3919
All I Want for Christmas Is You,153,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,MOVE_DOWN,1289
All I Want for Christmas Is You,65,2018-01-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_DOWN,5736
All I Want for Christmas Is You,35,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_DOWN,6294
All I Want for Christmas Is You,172,2017-12-04,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Hungary,top200,MOVE_DOWN,1162
All I Want for Christmas Is You,15,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_DOWN,3762
All I Want for Christmas Is You,105,2017-12-04,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,MOVE_DOWN,1170
All I Want for Christmas Is You,103,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,top200,MOVE_UP,14969
All I Want for Christmas Is You,7,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_DOWN,29086
All I Want for Christmas Is You,138,2017-11-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_DOWN,12406
All I Want for Christmas Is You,43,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_DOWN,55186
All I Want for Christmas Is You,12,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,MOVE_DOWN,12781
All I Want for Christmas Is You,2,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,SAME_POSITION,3001
All I Want for Christmas Is You,74,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_UP,8574
All I Want for Christmas Is You,185,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Mexico,top200,NEW_ENTRY,38862
All I Want for Christmas Is You,12,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_DOWN,123405
All I Want for Christmas Is You,25,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_DOWN,21167
All I Want for Christmas Is You,2,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_DOWN,105557
All I Want for Christmas Is You,81,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,top200,MOVE_UP,1532
All I Want for Christmas Is You,157,2017-11-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_UP,21153
All I Want for Christmas Is You,172,2017-11-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_DOWN,42764
All I Want for Christmas Is You,52,2018-01-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_DOWN,1134
All I Want for Christmas Is You,87,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_DOWN,33962
All I Want for Christmas Is You,2,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,SAME_POSITION,41880
All I Want for Christmas Is You,34,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_DOWN,9439
All I Want for Christmas Is You,54,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,SAME_POSITION,11754
All I Want for Christmas Is You,2,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,MOVE_DOWN,4184
All I Want for Christmas Is You,65,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,top200,MOVE_DOWN,41339
All I Want for Christmas Is You,3,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,MOVE_DOWN,158537
All I Want for Christmas Is You,17,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,MOVE_DOWN,15148
All I Want for Christmas Is You,117,2018-01-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_DOWN,2445
All I Want for Christmas Is You,112,2018-01-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,top200,MOVE_DOWN,21150
All I Want for Christmas Is You,62,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Taiwan,top200,SAME_POSITION,6479
All I Want for Christmas Is You,57,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,top200,MOVE_UP,2874
All I Want for Christmas Is You,70,2017-11-07,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_UP,16185
All I Want for Christmas Is You,3,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_DOWN,339719
All I Want for Christmas Is You,189,2017-12-04,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,United Kingdom,top200,MOVE_DOWN,47377
All I Want for Christmas Is You,9,2017-12-04,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_DOWN,837481
All I Want for Christmas Is You,28,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_DOWN,92162
All I Want for Christmas Is You,150,2018-01-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_DOWN,3932
All I Want for Christmas Is You,3,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,SAME_POSITION,16443
All I Want for Christmas Is You,13,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_DOWN,19629
All I Want for Christmas Is You,17,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_DOWN,90065
All I Want for Christmas Is You,134,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,MOVE_DOWN,2978
All I Want for Christmas Is You,3,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,MOVE_DOWN,10149
All I Want for Christmas Is You,2,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_UP,70522
All I Want for Christmas Is You,107,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,top200,MOVE_DOWN,1355
All I Want for Christmas Is You,52,2017-11-07,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_UP,1686
All I Want for Christmas Is You,163,2017-11-07,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,NEW_ENTRY,3851
All I Want for Christmas Is You,138,2017-11-07,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_UP,23222
All I Want for Christmas Is You,31,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_DOWN,30377
All I Want for Christmas Is You,96,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,top200,MOVE_UP,44230
All I Want for Christmas Is You,12,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_UP,215794
All I Want for Christmas Is You,11,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,SAME_POSITION,2620104
All I Want for Christmas Is You,9,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_DOWN,3885
All I Want for Christmas Is You,115,2017-11-07,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_UP,13671
All I Want for Christmas Is You,163,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,MOVE_DOWN,1303
All I Want for Christmas Is You,31,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,6387
All I Want for Christmas Is You,6,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_DOWN,7480
All I Want for Christmas Is You,165,2017-12-05,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Hungary,top200,MOVE_UP,1209
All I Want for Christmas Is You,15,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,SAME_POSITION,3631
All I Want for Christmas Is You,111,2017-12-05,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,MOVE_DOWN,1169
All I Want for Christmas Is You,116,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,top200,MOVE_DOWN,14298
All I Want for Christmas Is You,10,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_DOWN,27778
All I Want for Christmas Is You,45,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_DOWN,55271
All I Want for Christmas Is You,13,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,MOVE_DOWN,12853
All I Want for Christmas Is You,3,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,MOVE_DOWN,2522
All I Want for Christmas Is You,4,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_DOWN,2697
All I Want for Christmas Is You,70,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_UP,9289
All I Want for Christmas Is You,190,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Mexico,top200,MOVE_DOWN,41586
All I Want for Christmas Is You,12,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,SAME_POSITION,128859
All I Want for Christmas Is You,27,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_DOWN,20833
All I Want for Christmas Is You,198,2017-11-07,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,NEW_ENTRY,15574
All I Want for Christmas Is You,154,2017-11-07,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_UP,46328
All I Want for Christmas Is You,92,2018-01-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_UP,4277
All I Want for Christmas Is You,2,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,SAME_POSITION,102020
All I Want for Christmas Is You,107,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,top200,MOVE_DOWN,1380
All I Want for Christmas Is You,169,2018-01-02,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,top200,MOVE_DOWN,21269
All I Want for Christmas Is You,82,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_UP,37618
All I Want for Christmas Is You,2,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,SAME_POSITION,40976
All I Want for Christmas Is You,43,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_DOWN,8692
All I Want for Christmas Is You,62,2017-11-08,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_UP,17054
All I Want for Christmas Is You,52,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_UP,12169
All I Want for Christmas Is You,3,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,MOVE_DOWN,3850
All I Want for Christmas Is You,73,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,top200,MOVE_DOWN,40600
All I Want for Christmas Is You,3,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,SAME_POSITION,146865
All I Want for Christmas Is You,19,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,MOVE_DOWN,13853
All I Want for Christmas Is You,76,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Taiwan,top200,MOVE_DOWN,6656
All I Want for Christmas Is You,63,2017-11-08,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_DOWN,1494
All I Want for Christmas Is You,58,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,top200,MOVE_DOWN,2912
All I Want for Christmas Is You,3,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,SAME_POSITION,339486
All I Want for Christmas Is You,9,2017-12-05,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,SAME_POSITION,861337
All I Want for Christmas Is You,30,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_DOWN,90239
All I Want for Christmas Is You,4,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,MOVE_DOWN,16136
All I Want for Christmas Is You,10,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_UP,23922
All I Want for Christmas Is You,14,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_UP,95116
All I Want for Christmas Is You,170,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,MOVE_DOWN,2698
All I Want for Christmas Is You,3,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,SAME_POSITION,10417
All I Want for Christmas Is You,3,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_DOWN,69481
All I Want for Christmas Is You,112,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,top200,MOVE_DOWN,1329
All I Want for Christmas Is You,6,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,top200,MOVE_UP,2253
All I Want for Christmas Is You,25,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_UP,24073
All I Want for Christmas Is You,152,2017-11-08,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_UP,4180
All I Want for Christmas Is You,124,2017-11-08,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_UP,25409
All I Want for Christmas Is You,108,2017-11-08,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_UP,14249
All I Want for Christmas Is You,9,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_UP,230979
All I Want for Christmas Is You,11,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,SAME_POSITION,2630111
All I Want for Christmas Is You,7,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,4273
All I Want for Christmas Is You,165,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,MOVE_DOWN,1319
All I Want for Christmas Is You,28,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,6577
All I Want for Christmas Is You,3,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_UP,8963
All I Want for Christmas Is You,171,2017-12-06,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Hungary,top200,MOVE_DOWN,1222
All I Want for Christmas Is You,15,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,SAME_POSITION,3888
All I Want for Christmas Is You,104,2017-12-06,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,MOVE_UP,1299
All I Want for Christmas Is You,107,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,top200,MOVE_DOWN,43268
All I Want for Christmas Is You,121,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,top200,MOVE_DOWN,13791
All I Want for Christmas Is You,9,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_UP,27937
All I Want for Christmas Is You,43,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_UP,57708
All I Want for Christmas Is You,13,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,SAME_POSITION,12318
All I Want for Christmas Is You,4,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,MOVE_DOWN,2628
All I Want for Christmas Is You,4,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,SAME_POSITION,2860
All I Want for Christmas Is You,72,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_DOWN,9069
All I Want for Christmas Is You,197,2018-01-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_DOWN,2619
All I Want for Christmas Is You,28,2017-12-06,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_DOWN,21055
